date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-09-28,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-09-29,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-09-30,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-01,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-02,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-03,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-04,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-05,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-06,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-07,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-08,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-09,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-10,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-11,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-12,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-13,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-14,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-15,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-16,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-17,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-18,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-19,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-20,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-21,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-22,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-23,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-24,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-25,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-26,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-27,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-28,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-29,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-30,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-10-31,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-01,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-02,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-03,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-04,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-05,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-06,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-07,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-08,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-09,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-10,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-11,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-12,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-13,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-14,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-15,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-16,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-17,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-18,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-19,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-20,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-21,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-22,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-23,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-24,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-25,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-26,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-27,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-28,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-29,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-11-30,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-12-01,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-12-02,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-12-03,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-12-04,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-12-05,157,0,155,2,,0,0,0,0,0,0,,0,0,吉林
2020-01-23,3,0,0,0,,0,3,0,0,0,0,,0,0,贵州
2020-01-24,4,0,0,0,,0,4,1,0,0,0,,0,0,贵州
2020-01-25,5,0,0,0,,0,5,1,0,0,0,,0,0,贵州
2020-01-26,7,0,0,0,,0,7,2,0,0,0,,0,0,贵州
2020-01-27,9,0,0,0,,0,9,2,0,0,0,,0,0,贵州
2020-01-28,9,0,0,0,,0,9,0,0,0,0,,0,0,贵州
2020-01-29,12,0,0,0,,0,12,3,0,0,0,,0,0,贵州
2020-01-30,15,0,1,0,,0,14,3,0,1,0,,0,0,贵州
2020-01-31,29,0,2,0,,0,27,14,0,1,0,,0,0,贵州
2020-02-01,38,0,2,0,,0,36,9,0,0,0,,0,0,贵州
2020-02-02,46,0,2,0,,0,44,8,0,0,0,,0,0,贵州
2020-02-03,56,0,2,0,,0,54,10,0,0,0,,0,0,贵州
2020-02-04,64,0,5,0,,0,59,8,0,3,0,,0,0,贵州
2020-02-05,69,0,6,1,,0,62,5,0,1,1,,0,0,贵州
2020-02-06,77,0,6,1,,0,70,8,0,0,0,,0,0,贵州
2020-02-07,89,0,6,1,,0,82,12,0,0,0,,0,0,贵州
2020-02-08,96,0,7,1,,0,88,7,0,1,0,,0,0,贵州
2020-02-09,109,0,7,1,,0,101,13,0,0,0,,0,0,贵州
2020-02-10,118,0,10,1,,0,107,9,0,3,0,,0,0,贵州
2020-02-11,131,0,17,1,,0,113,13,0,7,0,,0,0,贵州
2020-02-12,135,0,20,1,,0,114,4,0,3,0,,0,0,贵州
2020-02-13,140,0,28,1,,0,111,5,0,8,0,,0,0,贵州
2020-02-14,143,0,33,1,,0,109,3,0,5,0,,0,0,贵州
2020-02-15,144,0,37,1,,0,106,1,0,4,0,,0,0,贵州
2020-02-16,146,0,47,1,,0,98,2,0,10,0,,0,0,贵州
2020-02-17,146,0,66,1,,0,79,0,0,19,0,,0,0,贵州
2020-02-18,146,0,69,2,,0,75,0,0,3,1,,0,0,贵州
2020-02-19,146,0,71,2,,0,73,0,0,2,0,,0,0,贵州
2020-02-20,146,0,76,2,,0,68,0,0,5,0,,0,0,贵州
2020-02-21,146,0,90,2,,0,54,0,0,14,0,,0,0,贵州
2020-02-22,146,0,91,2,,0,53,0,0,1,0,,0,0,贵州
2020-02-23,146,0,102,2,,0,42,0,0,11,0,,0,0,贵州
2020-02-24,146,0,103,2,,0,41,0,0,1,0,,0,0,贵州
2020-02-25,146,0,104,2,,0,40,0,0,1,0,,0,0,贵州
2020-02-26,146,0,112,2,,0,32,0,0,8,0,,0,0,贵州
2020-02-27,146,0,112,2,,0,32,0,0,0,0,,0,0,贵州
2020-02-28,146,0,112,2,,0,32,0,0,0,0,,0,0,贵州
2020-02-29,146,0,112,2,,0,32,0,0,0,0,,0,0,贵州
2020-03-01,146,0,114,2,,0,30,0,0,2,0,,0,0,贵州
2020-03-02,146,0,114,2,,0,30,0,0,0,0,,0,0,贵州
2020-03-03,146,0,114,2,,0,30,0,0,0,0,,0,0,贵州
2020-03-04,146,0,114,2,,0,30,0,0,0,0,,0,0,贵州
2020-03-05,146,0,114,2,,0,30,0,0,0,0,,0,0,贵州
2020-03-06,146,0,115,2,,0,29,0,0,1,0,,0,0,贵州
2020-03-07,146,0,117,2,,0,27,0,0,2,0,,0,0,贵州
2020-03-08,146,0,123,2,,0,21,0,0,6,0,,0,0,贵州
2020-03-09,146,0,129,2,,0,15,0,0,6,0,,0,0,贵州
2020-03-10,146,0,133,2,,0,11,0,0,4,0,,0,0,贵州
2020-03-11,146,0,133,2,,0,11,0,0,0,0,,0,0,贵州
2020-03-12,146,0,140,2,,0,4,0,0,7,0,,0,0,贵州
2020-03-13,146,0,143,2,,0,1,0,0,3,0,,0,0,贵州
2020-03-14,146,0,143,2,,0,1,0,0,0,0,,0,0,贵州
2020-03-15,146,0,143,2,,0,1,0,0,0,0,,0,0,贵州
2020-03-16,146,0,144,2,,0,0,0,0,1,0,,0,0,贵州
2020-03-17,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-18,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-19,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-20,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-21,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-22,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-23,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-24,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-25,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-26,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-27,146,0,144,2,,0,0,0,0,0,0,,0,0,贵州
2020-03-28,147,0,144,2,,0,1,1,0,0,0,,0,0,贵州
2020-03-29,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-03-30,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-03-31,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-02,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-03,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-04,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-05,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-06,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-07,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-08,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-09,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-10,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-11,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-12,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-13,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-14,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-15,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-16,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-17,147,0,144,2,,0,1,0,0,0,0,,0,0,贵州
2020-04-18,147,0,145,2,,0,0,0,0,1,0,,0,0,贵州
2020-04-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-04-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-05-31,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-06-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-07-31,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-08-31,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-09-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-26,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-27,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-28,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-29,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-30,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-10-31,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-01,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-02,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-03,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-04,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-05,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-06,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-07,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-08,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-09,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-10,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-11,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-12,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-13,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-14,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-15,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-16,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-17,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-18,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-19,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-20,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-21,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-22,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-23,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-24,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
2020-11-25,147,0,145,2,,0,0,0,0,0,0,,0,0,贵州
